 IMServer-push-listener2015 八月 30 11:47:39,369 INFO  org.ddpush.im.v1.node.udpconnector.UdpConnector udp connector port
 main2015 八月 30 11:47:39,472 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.numHeapArenas: 1
 main2015 八月 30 11:47:39,473 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.numDirectArenas: 1
 main2015 八月 30 11:47:39,473 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.pageSize: 8192
 main2015 八月 30 11:47:39,474 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.maxOrder: 11
 main2015 八月 30 11:47:39,474 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.chunkSize: 16777216
 main2015 八月 30 11:47:39,474 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.tinyCacheSize: 512
 main2015 八月 30 11:47:39,475 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.smallCacheSize: 256
 main2015 八月 30 11:47:39,475 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.normalCacheSize: 64
 main2015 八月 30 11:47:39,475 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.maxCachedBufferCapacity: 32768
 main2015 八月 30 11:47:39,475 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.cacheTrimInterval: 8192
 main2015 八月 30 11:47:39,597 DEBUG io.netty.util.internal.ThreadLocalRandom -Dio.netty.initialSeedUniquifier: 0x681bb370128ba6e6 (took 67 ms)
 IMServer-push-listener2015 八月 30 11:47:39,989 DEBUG io.netty.buffer.ByteBufUtil -Dio.netty.allocator.type: unpooled
 IMServer-push-listener2015 八月 30 11:47:39,990 DEBUG io.netty.buffer.ByteBufUtil -Dio.netty.threadLocalDirectBufferSize: 65536
 IMServer-push-listener2015 八月 30 11:47:40,142 INFO  org.ddpush.im.v1.node.udpconnector.UdpConnector udp connector port:9966
 main2015 八月 30 11:47:40,957 DEBUG io.netty.util.NetUtil Loopback interface: lo (Software Loopback Interface 1, 127.0.0.1)
 IMServer-push-listener2015 八月 30 11:47:40,959 DEBUG io.netty.util.NetUtil \proc\sys\net\core\somaxconn: 200 (non-existent)
 IMServer-push-listener2015 八月 30 11:47:40,983 INFO  org.ddpush.im.v1.node.pushlistener.NettyPushListener Netty TCP Push Listener nio provider: io.netty.bootstrap.ServerBootstrap with 3 workers
 IMServer-push-listener2015 八月 30 11:47:46,537 DEBUG io.netty.util.Recycler -Dio.netty.recycler.maxCapacity.default: 256
 org.ddpush.im.v1.node.udpconnector.UdpConnector-10742443552015 八月 30 11:47:46,592 DEBUG io.netty.util.ResourceLeakDetector -Dio.netty.leakDetectionLevel: paranoid
 org.ddpush.im.v1.node.udpconnector.UdpConnector-10742443552015 八月 30 12:24:03,427 DEBUG io.netty.util.internal.logging.InternalLoggerFactory Using SLF4J as the default logging framework
 main2015 八月 30 12:39:22,926 DEBUG io.netty.util.internal.logging.InternalLoggerFactory Using SLF4J as the default logging framework
 main2015 八月 30 12:39:23,005 DEBUG io.netty.channel.MultithreadEventLoopGroup -Dio.netty.eventLoopThreads: 8
 main2015 八月 30 12:39:23,038 DEBUG io.netty.util.internal.PlatformDependent0 java.nio.Buffer.address: available
 main2015 八月 30 12:39:23,038 DEBUG io.netty.util.internal.PlatformDependent0 sun.misc.Unsafe.theUnsafe: available
 main2015 八月 30 12:39:23,038 DEBUG io.netty.util.internal.PlatformDependent0 sun.misc.Unsafe.copyMemory: available
 main2015 八月 30 12:39:23,038 DEBUG io.netty.util.internal.PlatformDependent0 java.nio.Bits.unaligned: true
 main2015 八月 30 12:39:23,038 DEBUG io.netty.util.internal.PlatformDependent Platform: Windows
 main2015 八月 30 12:39:23,048 DEBUG io.netty.util.internal.PlatformDependent Java version: 7
 main2015 八月 30 12:39:23,048 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.noUnsafe: false
 main2015 八月 30 12:39:23,048 DEBUG io.netty.util.internal.PlatformDependent sun.misc.Unsafe: available
 main2015 八月 30 12:39:23,048 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.noJavassist: false
 main2015 八月 30 12:39:23,048 DEBUG io.netty.util.internal.PlatformDependent Javassist: unavailable
 main2015 八月 30 12:39:23,048 DEBUG io.netty.util.internal.PlatformDependent You don't have Javassist in your class path or you don't have enough permission to load dynamically generated classes.  Please check the configuration for better performance.
 main2015 八月 30 12:39:23,048 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.tmpdir: C:\Users\taojiaen\AppData\Local\Temp (java.io.tmpdir)
 main2015 八月 30 12:39:23,048 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.bitMode: 64 (sun.arch.data.model)
 main2015 八月 30 12:39:23,048 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.noPreferDirect: false
 main2015 八月 30 12:39:23,158 DEBUG io.netty.channel.nio.NioEventLoop -Dio.netty.noKeySetOptimization: false
 main2015 八月 30 12:39:23,158 DEBUG io.netty.channel.nio.NioEventLoop -Dio.netty.selectorAutoRebuildThreshold: 512
 main2015 八月 30 12:39:23,240 INFO  org.ddpush.im.v1.node.udpconnector.UdpConnector udp connector port
 main2015 八月 30 12:39:23,330 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.numHeapArenas: 1
 main2015 八月 30 12:39:23,330 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.numDirectArenas: 1
 main2015 八月 30 12:39:23,330 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.pageSize: 8192
 main2015 八月 30 12:39:23,330 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.maxOrder: 11
 main2015 八月 30 12:39:23,330 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.chunkSize: 16777216
 main2015 八月 30 12:39:23,330 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.tinyCacheSize: 512
 main2015 八月 30 12:39:23,330 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.smallCacheSize: 256
 main2015 八月 30 12:39:23,330 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.normalCacheSize: 64
 main2015 八月 30 12:39:23,330 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.maxCachedBufferCapacity: 32768
 main2015 八月 30 12:39:23,330 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.cacheTrimInterval: 8192
 main2015 八月 30 12:39:23,493 DEBUG io.netty.util.internal.ThreadLocalRandom -Dio.netty.initialSeedUniquifier: 0x18d5948624d75297 (took 74 ms)
 main2015 八月 30 12:39:23,706 DEBUG io.netty.buffer.ByteBufUtil -Dio.netty.allocator.type: unpooled
 IMServer-push-listener2015 八月 30 12:39:23,706 DEBUG io.netty.buffer.ByteBufUtil -Dio.netty.threadLocalDirectBufferSize: 65536
 IMServer-push-listener2015 八月 30 12:39:23,786 INFO  org.ddpush.im.v1.node.udpconnector.UdpConnector udp connector port:9966
 main2015 八月 30 12:39:24,373 DEBUG io.netty.util.NetUtil Loopback interface: lo (Software Loopback Interface 1, 127.0.0.1)
 IMServer-push-listener2015 八月 30 12:39:24,375 DEBUG io.netty.util.NetUtil \proc\sys\net\core\somaxconn: 200 (non-existent)
 IMServer-push-listener2015 八月 30 12:39:24,390 INFO  org.ddpush.im.v1.node.pushlistener.NettyPushListener Netty TCP Push Listener nio provider: io.netty.bootstrap.ServerBootstrap with 3 workers
 IMServer-push-listener2015 八月 30 12:39:34,411 DEBUG io.netty.util.Recycler -Dio.netty.recycler.maxCapacity.default: 256
 org.ddpush.im.v1.node.udpconnector.UdpConnector-10742443552015 八月 30 12:39:34,463 DEBUG io.netty.util.ResourceLeakDetector -Dio.netty.leakDetectionLevel: paranoid
 org.ddpush.im.v1.node.udpconnector.UdpConnector-10742443552015 八月 30 12:43:45,743 DEBUG io.netty.util.internal.logging.InternalLoggerFactory Using SLF4J as the default logging framework
 main2015 八月 30 12:43:45,834 DEBUG io.netty.channel.MultithreadEventLoopGroup -Dio.netty.eventLoopThreads: 8
 main2015 八月 30 12:43:45,945 DEBUG io.netty.util.internal.PlatformDependent0 java.nio.Buffer.address: available
 IMServer-push-listener2015 八月 30 12:43:45,969 DEBUG io.netty.util.internal.PlatformDependent0 sun.misc.Unsafe.theUnsafe: available
 IMServer-push-listener2015 八月 30 12:43:45,996 DEBUG io.netty.util.internal.PlatformDependent0 sun.misc.Unsafe.copyMemory: available
 IMServer-push-listener2015 八月 30 12:43:45,998 DEBUG io.netty.util.internal.PlatformDependent0 java.nio.Bits.unaligned: true
 IMServer-push-listener2015 八月 30 12:43:46,000 DEBUG io.netty.util.internal.PlatformDependent Platform: Windows
 IMServer-push-listener2015 八月 30 12:43:46,005 DEBUG io.netty.util.internal.PlatformDependent Java version: 7
 IMServer-push-listener2015 八月 30 12:43:46,006 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.noUnsafe: false
 IMServer-push-listener2015 八月 30 12:43:46,006 DEBUG io.netty.util.internal.PlatformDependent sun.misc.Unsafe: available
 IMServer-push-listener2015 八月 30 12:43:46,010 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.noJavassist: false
 IMServer-push-listener2015 八月 30 12:43:46,045 DEBUG io.netty.util.internal.PlatformDependent Javassist: unavailable
 IMServer-push-listener2015 八月 30 12:43:46,045 DEBUG io.netty.util.internal.PlatformDependent You don't have Javassist in your class path or you don't have enough permission to load dynamically generated classes.  Please check the configuration for better performance.
 IMServer-push-listener2015 八月 30 12:43:46,046 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.tmpdir: C:\Users\taojiaen\AppData\Local\Temp (java.io.tmpdir)
 IMServer-push-listener2015 八月 30 12:43:46,050 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.bitMode: 64 (sun.arch.data.model)
 IMServer-push-listener2015 八月 30 12:43:46,051 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.noPreferDirect: false
 IMServer-push-listener2015 八月 30 12:43:46,279 DEBUG io.netty.channel.nio.NioEventLoop -Dio.netty.noKeySetOptimization: false
 IMServer-push-listener2015 八月 30 12:43:46,279 DEBUG io.netty.channel.nio.NioEventLoop -Dio.netty.selectorAutoRebuildThreshold: 512
 IMServer-push-listener2015 八月 30 12:43:46,442 INFO  org.ddpush.im.v1.node.udpconnector.UdpConnector udp connector port
 main2015 八月 30 12:43:46,607 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.numHeapArenas: 1
 IMServer-push-listener2015 八月 30 12:43:46,607 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.numDirectArenas: 1
 IMServer-push-listener2015 八月 30 12:43:46,609 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.pageSize: 8192
 IMServer-push-listener2015 八月 30 12:43:46,610 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.maxOrder: 11
 IMServer-push-listener2015 八月 30 12:43:46,610 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.chunkSize: 16777216
 IMServer-push-listener2015 八月 30 12:43:46,611 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.tinyCacheSize: 512
 IMServer-push-listener2015 八月 30 12:43:46,611 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.smallCacheSize: 256
 IMServer-push-listener2015 八月 30 12:43:46,612 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.normalCacheSize: 64
 IMServer-push-listener2015 八月 30 12:43:46,612 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.maxCachedBufferCapacity: 32768
 IMServer-push-listener2015 八月 30 12:43:46,613 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.cacheTrimInterval: 8192
 IMServer-push-listener2015 八月 30 12:43:46,849 DEBUG io.netty.util.internal.ThreadLocalRandom -Dio.netty.initialSeedUniquifier: 0x961062768793f48e (took 76 ms)
 IMServer-push-listener2015 八月 30 12:43:47,117 DEBUG io.netty.buffer.ByteBufUtil -Dio.netty.allocator.type: unpooled
 IMServer-push-listener2015 八月 30 12:43:47,117 DEBUG io.netty.buffer.ByteBufUtil -Dio.netty.threadLocalDirectBufferSize: 65536
 IMServer-push-listener2015 八月 30 12:43:47,242 INFO  org.ddpush.im.v1.node.udpconnector.UdpConnector udp connector port:9966
 main2015 八月 30 12:43:47,925 DEBUG io.netty.util.NetUtil Loopback interface: lo (Software Loopback Interface 1, 127.0.0.1)
 IMServer-push-listener2015 八月 30 12:43:47,927 DEBUG io.netty.util.NetUtil \proc\sys\net\core\somaxconn: 200 (non-existent)
 IMServer-push-listener2015 八月 30 12:43:47,943 INFO  org.ddpush.im.v1.node.pushlistener.NettyPushListener Netty TCP Push Listener nio provider: io.netty.bootstrap.ServerBootstrap with 3 workers
 IMServer-push-listener2015 八月 30 12:43:54,435 DEBUG io.netty.util.Recycler -Dio.netty.recycler.maxCapacity.default: 256
 org.ddpush.im.v1.node.udpconnector.UdpConnector-10742443552015 八月 30 12:43:54,487 DEBUG io.netty.util.ResourceLeakDetector -Dio.netty.leakDetectionLevel: paranoid
 org.ddpush.im.v1.node.udpconnector.UdpConnector-10742443552015 八月 30 12:44:35,937 DEBUG io.netty.util.internal.logging.InternalLoggerFactory Using SLF4J as the default logging framework
 main2015 八月 30 12:44:36,053 DEBUG io.netty.channel.MultithreadEventLoopGroup -Dio.netty.eventLoopThreads: 8
 main2015 八月 30 12:44:36,083 DEBUG io.netty.util.internal.PlatformDependent0 java.nio.Buffer.address: available
 main2015 八月 30 12:44:36,083 DEBUG io.netty.util.internal.PlatformDependent0 sun.misc.Unsafe.theUnsafe: available
 main2015 八月 30 12:44:36,083 DEBUG io.netty.util.internal.PlatformDependent0 sun.misc.Unsafe.copyMemory: available
 main2015 八月 30 12:44:36,083 DEBUG io.netty.util.internal.PlatformDependent0 java.nio.Bits.unaligned: true
 main2015 八月 30 12:44:36,083 DEBUG io.netty.util.internal.PlatformDependent Platform: Windows
 main2015 八月 30 12:44:36,083 DEBUG io.netty.util.internal.PlatformDependent Java version: 7
 main2015 八月 30 12:44:36,083 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.noUnsafe: false
 main2015 八月 30 12:44:36,083 DEBUG io.netty.util.internal.PlatformDependent sun.misc.Unsafe: available
 main2015 八月 30 12:44:36,083 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.noJavassist: false
 main2015 八月 30 12:44:36,093 DEBUG io.netty.util.internal.PlatformDependent Javassist: unavailable
 main2015 八月 30 12:44:36,093 DEBUG io.netty.util.internal.PlatformDependent You don't have Javassist in your class path or you don't have enough permission to load dynamically generated classes.  Please check the configuration for better performance.
 main2015 八月 30 12:44:36,093 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.tmpdir: C:\Users\taojiaen\AppData\Local\Temp (java.io.tmpdir)
 main2015 八月 30 12:44:36,093 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.bitMode: 64 (sun.arch.data.model)
 main2015 八月 30 12:44:36,093 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.noPreferDirect: false
 main2015 八月 30 12:44:36,193 DEBUG io.netty.channel.nio.NioEventLoop -Dio.netty.noKeySetOptimization: false
 IMServer-push-listener2015 八月 30 12:44:36,193 DEBUG io.netty.channel.nio.NioEventLoop -Dio.netty.selectorAutoRebuildThreshold: 512
 IMServer-push-listener2015 八月 30 12:44:36,273 INFO  org.ddpush.im.v1.node.udpconnector.UdpConnector udp connector port
 main2015 八月 30 12:44:36,363 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.numHeapArenas: 1
 main2015 八月 30 12:44:36,363 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.numDirectArenas: 1
 main2015 八月 30 12:44:36,363 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.pageSize: 8192
 main2015 八月 30 12:44:36,363 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.maxOrder: 11
 main2015 八月 30 12:44:36,363 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.chunkSize: 16777216
 main2015 八月 30 12:44:36,363 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.tinyCacheSize: 512
 main2015 八月 30 12:44:36,363 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.smallCacheSize: 256
 main2015 八月 30 12:44:36,363 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.normalCacheSize: 64
 main2015 八月 30 12:44:36,363 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.maxCachedBufferCapacity: 32768
 main2015 八月 30 12:44:36,363 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.cacheTrimInterval: 8192
 main2015 八月 30 12:44:36,493 DEBUG io.netty.util.internal.ThreadLocalRandom -Dio.netty.initialSeedUniquifier: 0x9b8997a526d88de8 (took 53 ms)
 IMServer-push-listener2015 八月 30 12:44:36,653 DEBUG io.netty.buffer.ByteBufUtil -Dio.netty.allocator.type: unpooled
 IMServer-push-listener2015 八月 30 12:44:36,653 DEBUG io.netty.buffer.ByteBufUtil -Dio.netty.threadLocalDirectBufferSize: 65536
 IMServer-push-listener2015 八月 30 12:44:36,763 INFO  org.ddpush.im.v1.node.udpconnector.UdpConnector udp connector port:9966
 main2015 八月 30 12:44:37,309 DEBUG io.netty.util.NetUtil Loopback interface: lo (Software Loopback Interface 1, 127.0.0.1)
 IMServer-push-listener2015 八月 30 12:44:37,311 DEBUG io.netty.util.NetUtil \proc\sys\net\core\somaxconn: 200 (non-existent)
 IMServer-push-listener2015 八月 30 12:44:37,325 INFO  org.ddpush.im.v1.node.pushlistener.NettyPushListener Netty TCP Push Listener nio provider: io.netty.bootstrap.ServerBootstrap with 3 workers
 IMServer-push-listener2015 八月 30 12:44:47,319 DEBUG io.netty.util.Recycler -Dio.netty.recycler.maxCapacity.default: 256
 org.ddpush.im.v1.node.udpconnector.UdpConnector-9298541562015 八月 30 12:44:47,371 DEBUG io.netty.util.ResourceLeakDetector -Dio.netty.leakDetectionLevel: paranoid
 org.ddpush.im.v1.node.udpconnector.UdpConnector-9298541562015 八月 30 12:45:18,090 DEBUG io.netty.util.internal.logging.InternalLoggerFactory Using SLF4J as the default logging framework
 main2015 八月 30 12:45:18,190 DEBUG io.netty.channel.MultithreadEventLoopGroup -Dio.netty.eventLoopThreads: 8
 IMServer-push-listener2015 八月 30 12:45:18,230 DEBUG io.netty.util.internal.PlatformDependent0 java.nio.Buffer.address: available
 IMServer-push-listener2015 八月 30 12:45:18,230 DEBUG io.netty.util.internal.PlatformDependent0 sun.misc.Unsafe.theUnsafe: available
 IMServer-push-listener2015 八月 30 12:45:18,230 DEBUG io.netty.util.internal.PlatformDependent0 sun.misc.Unsafe.copyMemory: available
 IMServer-push-listener2015 八月 30 12:45:18,230 DEBUG io.netty.util.internal.PlatformDependent0 java.nio.Bits.unaligned: true
 IMServer-push-listener2015 八月 30 12:45:18,230 DEBUG io.netty.util.internal.PlatformDependent Platform: Windows
 IMServer-push-listener2015 八月 30 12:45:18,230 DEBUG io.netty.util.internal.PlatformDependent Java version: 7
 IMServer-push-listener2015 八月 30 12:45:18,230 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.noUnsafe: false
 IMServer-push-listener2015 八月 30 12:45:18,230 DEBUG io.netty.util.internal.PlatformDependent sun.misc.Unsafe: available
 IMServer-push-listener2015 八月 30 12:45:18,240 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.noJavassist: false
 IMServer-push-listener2015 八月 30 12:45:18,240 DEBUG io.netty.util.internal.PlatformDependent Javassist: unavailable
 IMServer-push-listener2015 八月 30 12:45:18,240 DEBUG io.netty.util.internal.PlatformDependent You don't have Javassist in your class path or you don't have enough permission to load dynamically generated classes.  Please check the configuration for better performance.
 IMServer-push-listener2015 八月 30 12:45:18,240 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.tmpdir: C:\Users\taojiaen\AppData\Local\Temp (java.io.tmpdir)
 IMServer-push-listener2015 八月 30 12:45:18,240 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.bitMode: 64 (sun.arch.data.model)
 IMServer-push-listener2015 八月 30 12:45:18,240 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.noPreferDirect: false
 IMServer-push-listener2015 八月 30 12:45:18,350 DEBUG io.netty.channel.nio.NioEventLoop -Dio.netty.noKeySetOptimization: false
 IMServer-push-listener2015 八月 30 12:45:18,350 DEBUG io.netty.channel.nio.NioEventLoop -Dio.netty.selectorAutoRebuildThreshold: 512
 IMServer-push-listener2015 八月 30 12:45:18,424 INFO  org.ddpush.im.v1.node.udpconnector.UdpConnector udp connector port
 main2015 八月 30 12:45:18,514 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.numHeapArenas: 1
 main2015 八月 30 12:45:18,514 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.numDirectArenas: 1
 main2015 八月 30 12:45:18,514 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.pageSize: 8192
 main2015 八月 30 12:45:18,514 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.maxOrder: 11
 main2015 八月 30 12:45:18,514 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.chunkSize: 16777216
 main2015 八月 30 12:45:18,514 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.tinyCacheSize: 512
 main2015 八月 30 12:45:18,514 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.smallCacheSize: 256
 main2015 八月 30 12:45:18,514 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.normalCacheSize: 64
 main2015 八月 30 12:45:18,514 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.maxCachedBufferCapacity: 32768
 main2015 八月 30 12:45:18,514 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.cacheTrimInterval: 8192
 main2015 八月 30 12:45:18,641 DEBUG io.netty.util.internal.ThreadLocalRandom -Dio.netty.initialSeedUniquifier: 0xc898e091457ccc3c (took 58 ms)
 IMServer-push-listener2015 八月 30 12:45:18,821 DEBUG io.netty.buffer.ByteBufUtil -Dio.netty.allocator.type: unpooled
 IMServer-push-listener2015 八月 30 12:45:18,821 DEBUG io.netty.buffer.ByteBufUtil -Dio.netty.threadLocalDirectBufferSize: 65536
 IMServer-push-listener2015 八月 30 12:45:18,897 INFO  org.ddpush.im.v1.node.udpconnector.UdpConnector udp connector port:9966
 main2015 八月 30 12:45:19,464 DEBUG io.netty.util.NetUtil Loopback interface: lo (Software Loopback Interface 1, 127.0.0.1)
 IMServer-push-listener2015 八月 30 12:45:19,467 DEBUG io.netty.util.NetUtil \proc\sys\net\core\somaxconn: 200 (non-existent)
 IMServer-push-listener2015 八月 30 12:45:19,482 INFO  org.ddpush.im.v1.node.pushlistener.NettyPushListener Netty TCP Push Listener nio provider: io.netty.bootstrap.ServerBootstrap with 3 workers
 IMServer-push-listener2015 八月 30 12:45:27,583 DEBUG io.netty.util.Recycler -Dio.netty.recycler.maxCapacity.default: 256
 org.ddpush.im.v1.node.udpconnector.UdpConnector-15936508772015 八月 30 12:45:27,635 DEBUG io.netty.util.ResourceLeakDetector -Dio.netty.leakDetectionLevel: paranoid
 org.ddpush.im.v1.node.udpconnector.UdpConnector-15936508772015 八月 30 13:14:36,498 DEBUG io.netty.util.internal.logging.InternalLoggerFactory Using SLF4J as the default logging framework
 main2015 八月 30 13:14:36,592 DEBUG io.netty.channel.MultithreadEventLoopGroup -Dio.netty.eventLoopThreads: 8
 IMServer-push-listener2015 八月 30 13:14:36,620 DEBUG io.netty.util.internal.PlatformDependent0 java.nio.Buffer.address: available
 IMServer-push-listener2015 八月 30 13:14:36,620 DEBUG io.netty.util.internal.PlatformDependent0 sun.misc.Unsafe.theUnsafe: available
 IMServer-push-listener2015 八月 30 13:14:36,620 DEBUG io.netty.util.internal.PlatformDependent0 sun.misc.Unsafe.copyMemory: available
 IMServer-push-listener2015 八月 30 13:14:36,620 DEBUG io.netty.util.internal.PlatformDependent0 java.nio.Bits.unaligned: true
 IMServer-push-listener2015 八月 30 13:14:36,630 DEBUG io.netty.util.internal.PlatformDependent Platform: Windows
 IMServer-push-listener2015 八月 30 13:14:36,630 DEBUG io.netty.util.internal.PlatformDependent Java version: 7
 IMServer-push-listener2015 八月 30 13:14:36,630 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.noUnsafe: false
 IMServer-push-listener2015 八月 30 13:14:36,630 DEBUG io.netty.util.internal.PlatformDependent sun.misc.Unsafe: available
 IMServer-push-listener2015 八月 30 13:14:36,630 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.noJavassist: false
 IMServer-push-listener2015 八月 30 13:14:36,630 DEBUG io.netty.util.internal.PlatformDependent Javassist: unavailable
 IMServer-push-listener2015 八月 30 13:14:36,630 DEBUG io.netty.util.internal.PlatformDependent You don't have Javassist in your class path or you don't have enough permission to load dynamically generated classes.  Please check the configuration for better performance.
 IMServer-push-listener2015 八月 30 13:14:36,630 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.tmpdir: C:\Users\taojiaen\AppData\Local\Temp (java.io.tmpdir)
 IMServer-push-listener2015 八月 30 13:14:36,640 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.bitMode: 64 (sun.arch.data.model)
 IMServer-push-listener2015 八月 30 13:14:36,640 DEBUG io.netty.util.internal.PlatformDependent -Dio.netty.noPreferDirect: false
 IMServer-push-listener2015 八月 30 13:14:36,740 DEBUG io.netty.channel.nio.NioEventLoop -Dio.netty.noKeySetOptimization: false
 main2015 八月 30 13:14:36,740 DEBUG io.netty.channel.nio.NioEventLoop -Dio.netty.selectorAutoRebuildThreshold: 512
 main2015 八月 30 13:14:36,830 INFO  org.ddpush.im.v1.node.udpconnector.UdpConnector udp connector port
 main2015 八月 30 13:14:36,920 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.numHeapArenas: 1
 main2015 八月 30 13:14:36,920 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.numDirectArenas: 1
 main2015 八月 30 13:14:36,920 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.pageSize: 8192
 main2015 八月 30 13:14:36,920 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.maxOrder: 11
 main2015 八月 30 13:14:36,930 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.chunkSize: 16777216
 main2015 八月 30 13:14:36,930 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.tinyCacheSize: 512
 main2015 八月 30 13:14:36,930 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.smallCacheSize: 256
 main2015 八月 30 13:14:36,930 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.normalCacheSize: 64
 main2015 八月 30 13:14:36,930 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.maxCachedBufferCapacity: 32768
 main2015 八月 30 13:14:36,930 DEBUG io.netty.buffer.PooledByteBufAllocator -Dio.netty.allocator.cacheTrimInterval: 8192
